   0.00000,   0.13250,   0.13690,       nan,       nan,       nan,       nan,       nan,       nan,       nan
   0.00030,   0.03840,   0.05800,   0.09440,   0.11570,       nan,       nan,       nan,       nan,       nan
   0.00180,   0.01800,   0.02170,   0.02640,   0.00900,   0.00650,   0.00090,       nan,       nan,       nan
   0.00090,   0.00550,   0.01030,   0.01370,   0.00740,   0.00370,   0.00380,   0.00110,   0.00000,   0.00020
       nan,   0.00000,   0.03300,   0.03700,   0.01630,   0.00740,   0.00470,   0.00350,   0.00200,   0.00040
       nan,       nan,   0.12300,   0.05820,   0.01530,   0.00840,   0.00540,   0.00600,   0.00340,   0.00030
       nan,       nan,   0.00000,   0.11520,   0.01130,   0.00650,   0.00400,   0.00340,   0.00260,   0.00020
       nan,       nan,       nan,   0.33640,   0.04800,   0.00910,   0.00210,   0.00200,   0.00140,   0.00020
       nan,       nan,       nan,   1.14550,   0.00070,   0.00040,   0.00100,   0.00110,   0.00050,   0.00020
       nan,       nan,       nan,   0.00000,   0.00920,   0.00000,   0.00040,   0.00090,   0.00030,   0.00020
       nan,       nan,       nan,   0.00000,   0.11570,   0.00000,   0.00060,   0.00050,   0.00020,   0.00020
       nan,       nan,       nan,       nan,   0.00000,   0.00340,   0.00000,   0.00020,   0.00000,   0.00010
       nan,       nan,       nan,   0.00000,       nan,   0.00000,   0.00010,   0.00240,   0.00000,   0.00010
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00600,   0.00000,   0.00000,   0.00000
