   4.83732,  25.49441,  24.02164,  26.13940,  24.60646,  22.34266,  22.95430,  22.23052,  22.66864,  30.30599
       nan,       nan,       nan,   0.00000,  20.00000,   7.50000,   9.18367,   9.70149,   7.52137,   9.71390
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   6.25000,   5.38462,   3.16212
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   6.45161,   4.58258
       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   2.95964
       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   1.35747
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.23256
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   1.25786
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000
