   5.65300,  14.41718,  14.42441,  10.56911,       nan,       nan,       nan,       nan,       nan,       nan
  12.52324,   8.50777,   8.62338,   8.71873,   5.32872,   3.88151,   3.65660,   1.97368,   0.64103,   0.42553
       nan,       nan,   0.00000,   8.64198,   6.76157,   5.08701,   5.56038,   2.87958,   3.67232,   1.29032
       nan,       nan,       nan,   0.00000,   0.00000,   5.71429,   2.64151,   3.07167,   1.83066,   6.44884
       nan,       nan,       nan,       nan,   0.00000,   6.66667,   0.00000,   1.04167,   0.00000,   4.41595
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.00000,   1.87110
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   7.69231,   0.00000,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,  22.22222,   0.00000,   0.72464
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000
