   5.59767,  15.10814,  13.42826,  13.73508,  11.63904,  10.50049,  12.60593,  12.87356,  16.51955,  23.67206
       nan,       nan,  50.00000,  22.36842,  14.35407,  10.18078,   7.56677,   5.60748,   5.38780,  10.66512
       nan,       nan,       nan,       nan,  30.00000,   5.00000,   4.18118,   4.91329,   2.87540,   3.00075
       nan,       nan,       nan,       nan,       nan,  11.11111,   0.00000,   5.35714,   1.68776,   5.02380
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   2.70270,   1.21951,   3.11245
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   1.45867
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   7.69231,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   1.31148
       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,   0.00000
