   5.92906,  12.91667,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan
   9.78429,   9.25991,  16.50485,       nan,       nan,       nan,       nan,       nan,       nan,       nan
   6.89185,   5.72559,   5.81009,   8.69565,       nan,       nan,       nan,       nan,       nan,       nan
   4.68080,   3.55547,   3.19985,   4.47792,   0.00000,       nan,       nan,       nan,       nan,       nan
   3.17602,   2.28683,   2.00900,   1.97189,   0.67682,   0.00000,       nan,       nan,       nan,       nan
   2.27875,   1.71559,   1.35482,   1.25879,   0.58394,   0.31056,   0.00000,       nan,       nan,       nan
   1.78695,   1.52906,   1.19549,   0.99947,   0.53918,   0.23404,   0.00000,   0.00000,       nan,       nan
   1.58219,   1.37935,   1.23992,   1.07156,   0.73014,   0.46791,   0.46830,   0.73006,   0.69565,   1.29870
       nan,   0.00000,   1.59236,   0.83498,   0.66656,   0.47324,   0.45298,   0.51678,   0.60203,   0.84014
       nan,       nan,   0.00000,   0.89286,   0.42562,   0.23090,   0.22029,   0.24728,   0.27182,   0.46645
       nan,       nan,   0.00000,   1.05263,   0.57184,   0.11903,   0.10221,   0.11461,   0.10844,   0.21043
       nan,       nan,       nan,   1.29870,   0.14620,   0.13761,   0.07646,   0.06952,   0.05954,   0.08305
       nan,       nan,       nan,   0.00000,   1.03093,   0.00000,   0.05423,   0.03366,   0.03093,   0.04638
       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.06220,   0.01659,   0.00945,   0.02283
       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.02350,   0.00672,   0.00000,   0.00209
