   5.15377,  21.55934,  20.94162,  21.65830,  20.22824,  18.44296,  17.48075,  17.38424,  16.56536,  17.57513
       nan,   0.00000,  21.03448,  18.07879,  16.79570,  11.97366,   8.82620,   9.01846,   7.79922,  10.27169
       nan,       nan,   7.69231,  15.89928,  17.83361,   9.94609,   5.56910,   6.01977,   4.73332,   7.82972
       nan,       nan,       nan,  11.73184,  13.96825,   7.84314,   3.87057,   4.22306,   3.06996,   5.64320
       nan,       nan,       nan,  14.70588,  11.76471,   8.46906,   2.25173,   2.96151,   2.19479,   3.85497
       nan,       nan,       nan,   0.00000,  16.66667,   0.00000,   2.16584,   2.59481,   1.72768,   2.54379
       nan,       nan,       nan,       nan, 100.00000,  13.63636,   1.67428,   1.44766,   1.01895,   1.67899
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   1.29032,   1.03448,   1.11435
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.70423,   0.44893,   0.72890
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.53908,   0.46762
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.32644
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.19383
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.13867
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.09370
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.01914
