   5.09340,  19.77968,  18.98785,  19.87010,  18.69325,  17.21107,  16.72238,  16.89045,  16.42919,  19.62179
       nan,   0.00000,  16.91475,  12.98992,  11.70875,   8.48809,   6.07347,   6.55176,   6.00338,  10.00002
       nan,       nan,   6.66667,  10.62753,  12.61770,   6.40587,   3.31264,   3.98169,   3.32736,   6.97125
       nan,       nan,       nan,  11.51832,  10.24096,   6.15883,   1.95003,   2.71577,   2.08519,   4.66029
       nan,       nan,       nan,  11.60221,  16.66667,   6.85714,   1.15132,   1.77912,   1.31689,   3.04803
       nan,       nan,       nan,  11.53846,   0.00000,   5.20833,   0.64403,   1.22951,   0.88970,   2.01330
       nan,       nan,       nan,   0.00000,  40.00000,   0.00000,   0.40000,   0.97276,   0.63840,   1.34592
       nan,       nan,       nan,   0.00000,       nan,   0.00000,   0.13587,   0.49628,   0.54688,   0.86129
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.57471,   0.08576,   0.53176
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   1.28205,   0.75472,   0.30323
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.15596
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.07736
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.04332
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.02187
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.00231
