   5.84133,  15.90377,  13.66024,  13.17174,  11.64763,  10.70914,  11.23060,  12.44412,  12.96435,  14.34536
       nan,   9.64630,  10.45758,  11.21077,  10.08361,   8.61949,   8.24575,   8.70431,   8.84387,  10.57065
       nan,       nan,   9.64126,   8.70560,   6.98411,   5.04512,   4.17081,   4.40394,   4.40064,   7.39370
       nan,       nan,   0.00000,   9.58904,   6.72123,   3.71428,   2.41789,   2.68078,   2.28652,   4.85062
       nan,       nan,       nan,  10.28446,   6.30915,   3.08568,   1.53137,   1.70482,   1.32121,   3.12838
       nan,       nan,       nan,  10.71429,   4.30108,   2.07914,   1.00209,   1.18495,   0.83618,   2.04767
       nan,       nan,       nan,   2.32558,   7.69231,   1.60000,   0.64954,   0.80269,   0.54839,   1.36139
       nan,       nan,       nan,   0.00000,   0.00000,   1.86916,   0.67185,   0.64810,   0.37866,   0.86692
       nan,       nan,       nan,   0.00000,   0.00000,   3.12500,   0.15015,   0.43692,   0.26369,   0.53393
       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.65789,   0.50955,   0.16594,   0.30389
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.26247,   0.03877,   0.15638
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.68966,   0.00000,   0.15117,   0.07689
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.13298,   0.04310
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.00000,   0.02192
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.00000,   0.00231
