   0.00000,   0.03740,   0.02960,   0.01670,   0.00420,   0.00050,   0.00180,   0.00900,   0.02720,   0.10440
       nan,   0.22700,   0.14770,   0.09640,   0.04240,   0.02200,   0.01410,   0.00860,   0.00330,   0.00180
       nan,       nan,   0.10510,   0.16700,   0.06800,   0.02360,   0.02390,   0.01780,   0.01220,   0.00450
       nan,       nan,   3.06120,   0.03970,   0.05630,   0.02390,   0.01840,   0.01130,   0.00930,   0.00690
       nan,       nan,       nan,   0.00020,   0.06030,   0.02250,   0.01170,   0.00760,   0.00580,   0.00460
       nan,       nan,       nan,   0.06890,   0.47610,   0.01560,   0.01140,   0.00550,   0.00280,   0.00190
       nan,       nan,       nan,   1.67610,   2.74930,   0.05160,   0.00340,   0.00860,   0.00240,   0.00070
       nan,       nan,       nan,   0.00000,   0.00000,   0.00240,   0.00280,   0.00200,   0.00210,   0.00040
       nan,       nan,       nan,       nan,   0.00000,   0.08360,   0.00050,   0.00080,   0.00060,   0.00030
       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00290,   0.00000,   0.00000,   0.00020
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00020,   0.00030,   0.00020
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00320,   0.00000,   0.00020,   0.00010
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00010,   0.00010
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.00000
       nan,       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00110,   0.00000
