   5.66003,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan
   9.63637,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan
   3.20311,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan
   4.57778,   0.00000,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan
   2.92553,   0.00000,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan
   1.36778,   0.00000,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan
   0.00000,   6.66667,   0.00000,       nan,       nan,       nan,       nan,       nan,       nan,       nan
   0.70175,   7.69231,   0.00000,       nan,       nan,       nan,       nan,       nan,       nan,       nan
   0.00000,   0.00000,   0.00000,   0.00000,       nan,       nan,       nan,       nan,       nan,       nan
   0.00000,   0.00000,   0.00000,   0.00000,       nan,       nan,       nan,       nan,       nan,       nan
   0.00000,   0.00000,   0.00000,   0.00000,       nan,       nan,       nan,       nan,       nan,       nan
   0.00000,   0.00000,   0.00000,   0.00000,       nan,       nan,       nan,       nan,       nan,       nan
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,       nan,       nan,       nan,       nan,       nan
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,       nan,       nan,       nan,       nan,       nan
   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
