   5.95361,  16.22352,  13.71468,  14.30311,   7.30816,       nan,       nan,       nan,       nan,       nan
   9.81886,  12.03153,  11.29476,  10.74604,   8.88022,   7.73422,   7.62321,   8.22449,   7.69079,   7.27367
       nan,   5.55556,  11.17708,  10.77991,   8.86270,   7.29378,   7.06065,   7.44385,   7.41244,   8.19455
       nan,       nan,  17.70833,   9.79114,   7.07959,   4.87816,   4.36199,   4.49453,   4.51002,   6.20788
       nan,       nan,  28.57143,   7.87106,   7.11245,   3.74181,   2.82204,   2.88351,   2.63461,   4.14556
       nan,       nan,   0.00000,   9.40594,   7.64463,   3.36766,   2.02578,   2.00853,   1.60185,   2.66705
       nan,       nan,       nan,  12.50000,   9.72973,   2.78100,   1.44610,   1.52716,   1.12472,   1.72118
       nan,       nan,       nan,   0.00000,   8.10811,   2.77186,   1.10707,   1.47359,   0.79811,   1.12378
       nan,       nan,       nan,  40.00000,   0.00000,   1.42857,   0.71656,   0.86693,   0.44831,   0.73706
       nan,       nan,       nan,   0.00000,   0.00000,   2.04082,   0.38204,   0.43924,   0.35465,   0.47085
       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.21786,   0.79365,   0.30260,   0.32513
       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.48780,   0.23148,   0.15892,   0.19379
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.23112,   0.13800
       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.09454
       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.80000,   0.21119,   0.01811
