   0.00000,   0.06800,   0.07420,   0.11010,   0.01990,       nan,       nan,       nan,       nan,       nan
   0.00710,   0.00620,   0.01660,   0.01920,   0.00760,   0.00290,   0.00110,   0.00020,   0.00450,   0.02670
       nan,   0.27690,   0.11420,   0.06880,   0.02600,   0.01290,   0.00960,   0.00720,   0.00390,   0.00070
       nan,       nan,   1.17980,   0.08690,   0.03490,   0.01680,   0.01570,   0.01410,   0.01170,   0.00560
       nan,       nan,   2.03240,   0.02050,   0.04920,   0.01270,   0.00940,   0.00940,   0.00750,   0.00440
       nan,       nan,       nan,   0.05570,   0.10430,   0.02070,   0.00680,   0.00530,   0.00350,   0.00190
       nan,       nan,       nan,   0.69380,   0.22330,   0.01370,   0.00410,   0.00410,   0.00260,   0.00070
       nan,       nan,       nan,   0.00000,   0.22700,   0.00610,   0.00220,   0.00650,   0.00150,   0.00040
       nan,       nan,       nan,  10.66670,   0.00000,   0.00000,   0.00020,   0.00240,   0.00030,   0.00030
       nan,       nan,       nan,   0.00000,   0.00000,   0.02780,   0.00020,   0.00020,   0.00050,   0.00020
       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00030,   0.00290,   0.00030,   0.00020
       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00040,   0.00000,   0.00020,   0.00010
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00120,   0.00000,   0.00040,   0.00010
       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.00000
       nan,       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00430,   0.00030,   0.00000
