   5.97345,  17.67764,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan
  10.12675,  13.46783,   8.24742,       nan,       nan,       nan,       nan,       nan,       nan,       nan
   7.71692,   8.15578,   9.35076,  11.29032,       nan,       nan,       nan,       nan,       nan,       nan
   5.61174,   5.29994,   5.30663,   7.44666,   0.00000,       nan,       nan,       nan,       nan,       nan
   3.88923,   3.71573,   3.35980,   3.75854,   2.49520,       nan,       nan,       nan,       nan,       nan
   2.57332,   2.71688,   2.35856,   2.35170,   1.31873,   1.67015,   0.00000,       nan,       nan,       nan
   1.65596,   1.84735,   1.80084,   1.73885,   1.06281,   0.57136,   1.04265,       nan,       nan,       nan
   1.00486,   1.34421,   1.38887,   1.42889,   1.06841,   0.74194,   0.66976,   0.70389,   0.64935,   0.00000
       nan,       nan,   1.52284,   1.63284,   1.09300,   0.71394,   0.61019,   0.66852,   0.56223,   0.57194
       nan,       nan,   0.00000,   2.02703,   0.80990,   0.52690,   0.42609,   0.42219,   0.42920,   0.51449
       nan,       nan,       nan,   0.00000,   0.39552,   0.37559,   0.33263,   0.32187,   0.27357,   0.35191
       nan,       nan,       nan,   0.00000,   0.30675,   0.26012,   0.14957,   0.20260,   0.15125,   0.21827
       nan,       nan,       nan,   0.00000,   0.00000,   0.09083,   0.20744,   0.09410,   0.09914,   0.15242
       nan,       nan,       nan,   0.00000,   0.00000,   0.51813,   0.10204,   0.07900,   0.04968,   0.10318
       nan,       nan,       nan,   0.00000,   0.00000,   0.00000,   0.13270,   0.02845,   0.01991,   0.01698
