   0.00000,   0.15110,       nan,       nan,       nan,       nan,       nan,       nan,       nan,       nan
   0.00080,   0.11800,   0.45460,       nan,       nan,       nan,       nan,       nan,       nan,       nan
   0.00450,   0.03940,   0.08360,   0.04490,       nan,       nan,       nan,       nan,       nan,       nan
   0.00580,   0.02030,   0.02960,   0.05880,   0.00000,       nan,       nan,       nan,       nan,       nan
   0.00340,   0.01360,   0.01220,   0.02130,   0.02200,       nan,       nan,       nan,       nan,       nan
   0.00060,   0.00670,   0.00670,   0.00800,   0.00360,   0.01230,   0.00000,       nan,       nan,       nan
   0.00010,   0.00070,   0.00240,   0.00360,   0.00180,   0.00080,   0.00720,       nan,       nan,       nan
   0.00220,   0.00000,   0.00010,   0.00090,   0.00080,   0.00050,   0.00030,   0.00000,   0.00000,   0.01120
       nan,       nan,   0.00000,   0.00420,   0.00120,   0.00040,   0.00020,   0.00020,   0.00000,   0.00050
       nan,       nan,   0.00000,   0.00860,   0.00100,   0.00060,   0.00030,   0.00020,   0.00020,   0.00000
       nan,       nan,       nan,   0.00740,   0.00020,   0.00040,   0.00040,   0.00030,   0.00020,   0.00010
       nan,       nan,       nan,   0.01120,   0.00020,   0.00010,   0.00000,   0.00010,   0.00010,   0.00010
       nan,       nan,       nan,   0.00000,   0.00710,   0.00010,   0.00020,   0.00000,   0.00000,   0.00010
       nan,       nan,       nan,   0.00000,   0.00000,   0.00180,   0.00000,   0.00000,   0.00000,   0.00000
       nan,       nan,       nan,       nan,   0.00000,   0.00000,   0.00010,   0.00000,   0.00000,   0.00000
